SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAME,POINT_X,Longitude,Latitude,LEDSIGN,ADA,
11905,,CALIFORNIA,PETERSON,NB,NS,93,,CHICAGO,In Service,California & Peterson,-87.699309,41.990299,Point,0,1
15021,,BROADWAY,DIVERSEY,NB,FS,36,,CHICAGO,In Service,Broadway & Diversey,-87.644744,41.933075,Point,0,1
5474,,MILWAUKEE,FRANCIS PLACE,SEB,NS,56,,CHICAGO,In Service,Milwaukee & Francis Place,-87.693283,41.920329,Point,0,1
16071,,PULASKI,45TH STREET,SB,FS,53A,,CHICAGO,In Service,Pulaski & 45th Street,-87.723864,41.811387,Point,0,1
8598,,DELPHIA,BRYN MAWR,NB,NS,81W,,CHICAGO,In Service,Delphia & Bryn Mawr,-87.841454,41.980882,Point,0,1
10210,,CICERO,ROSCOE,SB,NS,54,,CHICAGO,In Service,Cicero & Roscoe,-87.747075,41.942548,Point,0,1
9536,,NAGLE,RAVEN,SB,NS,86,,CHICAGO,In Service,Nagle & Raven,-87.787603,41.993805,Point,0,1
6366,,RACINE,HARRISON,SB,FS,60,N60,CHICAGO,In Service,Racine & Harrison,-87.656888,41.873941,Point,0,1
11067,,KEDZIE,DIVERSEY,SB,FS,76,,CHICAGO,In Service,Kedzie & Diversey,-87.707489,41.931838,Point,0,1
333,,ROOSEVELT,MORGAN,WB,NS,12,,CHICAGO,In Service,Roosevelt & Morgan,-87.650893,41.867189,Point,0,1
1246,,FULLERTON,ALBANY,WB,NS,74,,CHICAGO,In Service,Fullerton & Albany,-87.704404,41.924819,Point,0,1
10502,,55TH STREET,PULASKI,EB,FS,55,,CHICAGO,In Service,55th Street & Pulaski,-87.72267,41.793143,Point,1,1
2390,,STATE,26TH STREET,SB,NS,29,,CHICAGO,In Service,State & 26th Street,-87.62702,41.84574,Point,0,1
15350,,HALSTED,LAKE,SB,FS,8,,CHICAGO,In Service,Halsted & Lake,-87.647534,41.885522,Point,0,1
17299,,WENTWORTH,MARQUETTE RD,SB,FS,24,,CHICAGO,In Service,Wentworth & Marquette Rd,-87.630067,41.772439,Point,0,1
14510,,MIDWAY PLAIS,COTTAGE GROVE,EB,NS,2,,CHICAGO,In Service,Midway Plaisance & Cottage Grove,-87.606253,41.786359,Point,0,0
6643,,OGDEN,TAYLOR,SWB,NS,157,,CHICAGO,In Service,Ogden & Taylor,-87.680896,41.869159,Point,0,1
15475,,ASHLAND,2700 SOUTH,SB,FS,9,N9,CHICAGO,In Service,2700 S Ashland,-87.666015,41.843107,Point,0,1
25,,JACKSON,HAMLIN,EB,NS,126,,CHICAGO,In Service,Jackson & Hamlin,-87.720827,41.877081,Point,0,1
160,,HARRISON,CICERO,EB,NS,7,,CHICAGO,In Service,Harrison & Cicero,-87.745146,41.873065,Point,1,1
1340,,FULLERTON,CLYBOURN,EB,NS,74,,CHICAGO,In Service,Fullerton & Clybourn,-87.66939,41.925052,Point,0,1
11451,,PETERSON,CALIFORNIA,EB,NS,84,,CHICAGO,In Service,Peterson & California,-87.699548,41.990331,Point,1,1
4223,,FULTON,SACRAMENTO,EB,FS,94,,CHICAGO,In Service,Fulton & Sacramento,-87.701199,41.886407,Point,0,0
15788,,87TH STREET,LOOMIS,EB,FS,87,N87,CHICAGO,In Service,87th Street & Loomis,-87.657771,41.735776,Point,0,0
16192,,LAWRENCE,SHERIDAN,EB,FS,81,N81,CHICAGO,In Service,Lawrence & Sheridan,-87.654591,41.969034,Point,0,1
12047,,LUNT,WESTERN,EB,FS,96,,CHICAGO,In Service,Lunt & Western,-87.689733,42.008578,Point,1,1
8170,,47TH STREET,UNION,EB,NS,47,,CHICAGO,In Service,47th Street & Union,-87.64322,41.808833,Point,0,1
9444,,87TH STREET,COMMERCIAL,EB,NS,87,,CHICAGO,In Service,87th Street & Commercial,-87.551543,41.737301,Point,1,1
1993,,DIVISION,GRAND/MONTICELLO,EB,NS,70,,CHICAGO,In Service,Division & Grand/Monticello,-87.717935,41.902661,Point,1,1
2774,,79TH STREET,RED LINE STATION,EB,MB,75,<Null>,CHICAGO,In Service,79th Red Line Station,-87.625404,41.750896,Point,0,1
11026,,DIVERSEY,RACINE/LINCOLN,EB,FS,76,,CHICAGO,In Service,Diversey & Racine/Lincoln,-87.658204,41.932503,Point,0,1
13192,,ROOSEVELT,DAMEN,EB,FS,12,,CHICAGO,In Service,Roosevelt & Damen,-87.675758,41.866655,Point,0,1
4072,,CORTLAND,SOUTHPORT,EB,NT,73,,CHICAGO,In Service,Cortland & Southport,-87.663132,41.916996,Point,0,1
3412,,63RD STREET,ASHLAND,EB,NS,63,N63,CHICAGO,In Service,63rd Street & Ashland,-87.664418,41.77937,Point,0,1
2951,,115TH STREET,STATE,EB,NS,115,,CHICAGO,In Service,115th Street & State,-87.623019,41.685233,Point,0,1
1320,,FULLERTON,CENTRAL PARK,EB,NS,74,,CHICAGO,In Service,Fullerton & Central Park,-87.717075,41.924473,Point,0,1
12521,,ADDISON,SACRAMENTO,EB,NS,152,,CHICAGO,In Service,Addison & Sacramento,-87.703025,41.946597,Point,0,1
11346,,MONTROSE,ROCKWELL,EB,NT,78,,CHICAGO,In Service,Montrose & Rockwell,-87.69366,41.961223,Point,0,1
866,,NORTH AVENUE,LARAMIE,EB,NS,72,,CHICAGO,In Service,North Ave & Laramie,-87.756085,41.909389,Point,0,1
3425,,63RD STREET,NORMAL,EB,NS,63,N63,CHICAGO,In Service,63rd Street & Normal,-87.637617,41.779798,Point,0,1
6699,,TAYLOR,MORGAN,EB,NS,157,,CHICAGO,In Service,Taylor & Morgan,-87.651289,41.869433,Point,1,1
11032,,DIVERSEY,CLARK/BROADWAY,EB,FS,76,,CHICAGO,Temp out,Diversey & Clark/Broadway,-87.64451,41.932751,Point,0,1
17159,,GRAND,PULASKI,EB,FS,65,,CHICAGO,In Service,Grand & Pulaski,-87.726165,41.90599,Point,0,1
4984,,LASALLE,EUGENIE,NB,NT,156,,CHICAGO,In Service,LaSalle & Eugenie,-87.632973,41.91283,Point,0,1
391,,MADISON,PARKSIDE,EB,NS,20,N20,CHICAGO,In Service,Madison & Parkside,-87.766617,41.880147,Point,0,1
15466,,JACKSON,CENTRAL,EB,NS,126,,CHICAGO,In Service,Jackson & Central,-87.764868,41.876463,Point,1,1
15739,,25TH STREET,MERCY HOSPITAL,EB,MB,21,,CHICAGO,In Service,25th Street & Mercy Hospital,-87.621982,41.847419,Point,1,1
3766,,LAWRENCE,CLARK,EB,NS,81,N81,CHICAGO,In Service,Lawrence & Clark,-87.66763,41.968818,Point,0,1
159,,HARRISON,LAVERGNE,EB,NS,7,,CHICAGO,In Service,Harrison & Lavergne,-87.749208,41.873002,Point,0,1
163,,HARRISON,KOLMAR (east leg),EB,NS,7,,CHICAGO,In Service,Harrison & Kolmar,-87.739488,41.873205,Point,0,1
2879,,111TH STREET,PEORIA,EB,NS,111,,CHICAGO,In Service,111th Street & Peoria,-87.645044,41.692268,Point,0,0
15332,,BELMONT,LAVERGNE,EB,FS,77,N77,CHICAGO,In Service,Belmont & Lavergne,-87.751504,41.938708,Point,0,1
1628,,51ST STREET,INDIANA,EB,NS,15,,CHICAGO,In Service,51st Street & Indiana,-87.621154,41.801964,Point,0,1
402,,MADISON,KILPATRICK,EB,NS,20,N20,CHICAGO,In Service,Madison & Kilpatrick,-87.742998,41.880443,Point,0,1
11309,,MONTROSE,MOBILE,EB,NS,78,,CHICAGO,In Service,Montrose & Mobile,-87.784472,41.960189,Point,0,1
3310,,63RD STREET,LINDER,EB,NS,63W,,CHICAGO,In Service,63rd Street & Linder,-87.759365,41.778031,Point,0,1
9651,,AUSTIN,WRIGHTWOOD,NB,NS,91,,CHICAGO,In Service,Austin & Wrightwood,-87.775765,41.92739,Point,0,1
9986,,KEDZIE,91ST STREET,NB,NS,52A,,EVERGREEN PARK,In Service,Kedzie & 91st Street,-87.701922,41.727994,Point,0,1
10982,,DIVERSEY,LINDER,EB,NS,76,,CHICAGO,In Service,Diversey & Linder,-87.76384,41.931206,Point,0,1
865,,NORTH AVENUE,LOCKWOOD (west leg),EB,FS,72,,CHICAGO,In Service,North Ave & Lockwood,-87.758013,41.909416,Point,0,1
10152,,69TH STREET,DAMEN,EB,NS,94,,CHICAGO,In Service,69th Street & Damen,-87.673771,41.768369,Point,0,1
4783,,FOSTER,LEAVITT,EB,NS,92,,CHICAGO,In Service,Foster & Leavitt,-87.684381,41.975938,Point,0,1
16083,,GRAND,CENTRAL,EB,FS,65,,CHICAGO,In Service,Grand & Central,-87.765529,41.918646,Point,0,1
15487,,61ST STREET,KING DRIVE,EB,FS,59,,CHICAGO,In Service,61st Street & King Drive,-87.615537,41.783827,Point,1,1
7170,,47TH STREET,GREENWOOD,EB,NS,47,,CHICAGO,In Service,47th Street & Greenwood,-87.599386,41.80954,Point,0,1
9156,,51ST STREET,SACRAMENTO,EB,NS,51,,CHICAGO,In Service,51st Street & Sacramento,-87.698899,41.80083,Point,0,1
8041,,ROOT,NORMAL,EB,NS,43,,CHICAGO,In Service,Root & Normal,-87.638563,41.818945,Point,0,1
4713,,HOMAN,DOUGLAS BLVD,NB,FS,82,,CHICAGO,In Service,Homan & Douglas Blvd,-87.710364,41.863069,Point,1,1
3189,,CALIFORNIA,POINT,NB,NS,52,,CHICAGO,In Service,California & Point,-87.697173,41.919317,Point,0,1
11615,,CENTRAL,CORNELIA,NB,NS,85,,CHICAGO,In Service,Central & Cornelia,-87.766611,41.943963,Point,0,1
5654,,IRVING PARK,ROCKWELL,EB,NS,80,,CHICAGO,In Service,Irving Park & Rockwell,-87.693472,41.953893,Point,0,1
15562,,CHICAGO,TROY,EB,NS,94,,CHICAGO,In Service,Chicago & Troy,-87.705432,41.895489,Point,0,1
15333,,ARMITAGE,DRAKE,EB,FS,73,,CHICAGO,In Service,Armitage & Drake,-87.714938,41.917247,Point,0,1
11543,,CENTRAL,SCHUBERT,SB,NS,85,,CHICAGO,In Service,Central & Schubert,-87.766245,41.929526,Point,0,1
11267,,KIMBALL,DIVERSEY/MILWAUKEE,NB,FS,82,,CHICAGO,In Service,Kimball & Diversey/Milwaukee,-87.712224,41.932303,Point,1,1
9937,,NORTHWEST HWY,RAVEN,SEB,NS,68,,CHICAGO,In Service,Northwest Hwy & Raven,-87.799161,41.99236,Point,0,1
14611,,CALIFORNIA,MADISON,NB,FS,94,,CHICAGO,In Service,California & Madison,-87.696206,41.881263,Point,0,1
3060,,KEDZIE,26TH STREET,SB,NS,52,,CHICAGO,In Service,Kedzie & 26th Street,-87.705132,41.844602,Point,0,1
10895,,74TH STREET,HALSTED,WB,NS,75,,CHICAGO,In Service,74th Street & Halsted,-87.644123,41.759815,Point,0,1
6402,,26TH STREET,CENTRAL PARK,WB,NS,60,N60,CHICAGO,In Service,26th Street & Central Park,-87.714652,41.844459,Point,1,1
4084,,ARMITAGE,LINCOLN/SEDGWICK,WB,FS,73,,CHICAGO,In Service,Armitage & Lincoln/Sedgwick,-87.639361,41.918372,Point,0,1
14639,,BELMONT,CICERO,WB,FS,77,N77,CHICAGO,In Service,Belmont & Cicero,-87.747199,41.938892,Point,0,1
15366,,55TH STREET,KOSTNER,WB,NS,55,,CHICAGO,In Service,55th Street & Kostner,-87.73276,41.793188,Point,1,1
14847,,26TH STREET,KOSTNER,WB,FS,60,N60,CHICAGO,In Service,26th Street & Kostner,-87.734621,41.844177,Point,1,1
12555,,ADDISON,CLARK,WB,NS,152,,CHICAGO,Temp out,Addison & Clark,-87.656405,41.947277,Point,0,1
16095,,DIVISION,CICERO,WB,FS,70,,CHICAGO,In Service,Division & Cicero,-87.746313,41.902433,Point,0,1
9198,,51ST STREET,HALSTED,WB,NS,51,,CHICAGO,In Service,51st Street & Halsted,-87.645205,41.801655,Point,0,1
14807,,FOSTER,CENTRAL PARK (N.E.U.dwy.),WB,FS,92,,CHICAGO,In Service,Foster & Central Park,-87.718569,41.975714,Point,0,1
9331,,BELMONT,LONG,WB,NS,77,N77,CHICAGO,In Service,Belmont & Long,-87.761445,41.938722,Point,0,1
7152,,47TH STREET,KING DRIVE,WB,NS,47,,CHICAGO,In Service,47th Street & King Drive,-87.61625,41.809478,Point,0,1
2155,,KING DRIVE,47TH STREET,NB,FS,3,,CHICAGO,In Service,King Drive & 47th Street,-87.616497,41.809627,Point,1,1
17274,,DAMENMS,NB,FS,50,,CHICAGO,In Service,Damen & Adams,-87.676493,41.878936,Point,0,1,
17368,,CENTRAL,CHICAGO,NB,FS,85,,CHICAGO,In Service,Central & Chicago,-87.765294,41.895016,Point,0,1
3804,,LAWRENCE,KIMBALL,WB,NS,81,N81,CHICAGO,In Service,Lawrence & Kimball (Brown Line),-87.713198,41.968483,Point,0,1
10902,,74TH STREET,ASHLAND,WB,NS,75,,CHICAGO,In Service,74th Street & Ashland,-87.663455,41.759511,Point,0,1
14765,,MADISON,RACINE (west leg),WB,FT,20,N20,CHICAGO,In Service,Madison & Racine,-87.657332,41.881654,Point,1,1
4279,,CALIFORNIA,53RD STREET,SB,NS,94,,CHICAGO,In Service,California & 53rd Street,-87.693922,41.797411,Point,0,1
1020,,SHERIDAN,LUNT,SB,FS,147,0,CHICAGO,In Service,Sheridan & Lunt,-87.662146,42.009002,Point,0,1
11586,,CENTRAL,OHIO,NB,NS,85,,CHICAGO,In Service,Central & Ohio,-87.765172,41.891009,Point,0,1
6420,,VINCENNES,95TH STREET,NB,NS,112,,CHICAGO,In Service,Vincennes & 95th Street,-87.650598,41.721183,Point,1,1
11752,,NARRAGANSETT,WELLINGTON,NB,NS,86,,CHICAGO,In Service,Narragansett & Wellington,-87.785731,41.934568,Point,0,1
8711,,DAMEN,79TH STREET,NB,NS,48,,CHICAGO,In Service,Damen & 79th Street,-87.67304,41.750142,Point,0,1
2296,,STATE,MARQUETTE RD,NB,FS,29,,CHICAGO,In Service,State & Marquette Rd,-87.624979,41.773165,Point,0,0
2472,,COTTAGE GROVE,85TH STREET,NB,NS,4,,CHICAGO,In Service,Cottage Grove & 85th Street,-87.604795,41.740251,Point,1,1
4708,,PULASKI,71ST STREET,NB,FS,53A,,CHICAGO,In Service,Pulaski & 71st Street,-87.722213,41.764326,Point,0,1
1708,,WESTERN,PETERSON,SB,NS,49B,,CHICAGO,In Service,Western & Peterson,-87.689822,41.990647,Point,0,1
17164,,MADISON,KARLOV,WB,FS,20,N20,CHICAGO,In Service,Madison & Karlov,-87.728413,41.880806,Point,0,1
17167,,MADISON,KILBOURN,WB,FS,20,N20,CHICAGO,In Service,Madison & Kilbourn,-87.738227,41.880692,Point,0,1
17221,,ADDISON,LONG,WB,FS,152,,CHICAGO,In Service,Addison & Long,-87.762259,41.945992,Point,0,1
1252,,FULLERTON,CENTRAL PARK,WB,NS,74,,CHICAGO,In Service,Fullerton & Central Park,-87.716864,41.924685,Point,0,1
7795,,PERSHING,KEDZIE,WB,NS,39,,CHICAGO,In Service,Pershing & Kedzie,-87.704232,41.822646,Point,0,1
15340,,GRAND,WESTERN,WB,FS,65,,CHICAGO,In Service,Grand & Western,-87.687055,41.890704,Point,0,1
16079,,JACKSON,OAKLEY,WB,FS,126,,CHICAGO,In Service,Jackson & Oakley,-87.684132,41.877638,Point,0,1
4471,,ARCHER,SENOUR,SWB,NS,62,N62,CHICAGO,In Service,Archer & Senour,-87.650571,41.845449,Point,0,1
17420,,KEDZIE,LEXINGTON,SB,NS,52,<Null>,CHICAGO,In Service,Kedzie & Lexington,-87.705941,41.871939,Point,0,1
10033,,KEDZIE,90TH STREET,SB,NT,52A,,EVERGREEN PARK,In Service,Kedzie & 90th Street,-87.702211,41.729901,Point,0,0
2402,,STATE,38TH STREET,SB,NT,29,,CHICAGO,In Service,State & 38th Street,-87.626507,41.825683,Point,0,1
8859,,DAMEN,HURON,SB,NS,50,,CHICAGO,In Service,Damen & Huron,-87.677049,41.894186,Point,0,1
12104,,YATES,100TH STREET,SB,NS,100,,CHICAGO,In Service,Yates & 100th Street,-87.564646,41.713642,Point,0,0
2985,,EBERHART,130TH STREET,SB,FS,34,N34,CHICAGO,In Service,Eberhart & 130th Street,-87.610747,41.658836,Point,0,0
2249,,KING DRIVE,80TH STREET,SB,NS,3,,CHICAGO,In Service,King Drive & 80th Street,-87.614963,41.749453,Point,0,1
11715,,RIDGELAND,THOMAS,SB,NS,86,,OAK PARK,In Service,Ridgeland & Thomas,-87.78512,41.89997,Point,0,0
11142,,KIMBALL,DAWSON,SB,NS,82,,CHICAGO,In Service,Kimball & Dawson,-87.712434,41.934084,Point,0,0
8890,,DAMEN,COULTER,SB,NS,50,,CHICAGO,In Service,Damen & Coulter,-87.675847,41.84953,Point,0,1
9917,,SUMMIT,w. of PROSPECT (stand),NWB,MB,68,,PARK RIDGE,In Service,Summit & Prospect,-87.831371,42.010267,Point,0,1
3265,,63RD STREET,HOMAN,WB,NS,63,N63,CHICAGO,In Service,63rd Street & Homan,-87.7078,41.779011,Point,0,1
15434,,36TH PLACE,FRANCISCO,WB,NS,35,,CHICAGO,In Service,36th Place & Francisco,-87.697044,41.827384,Point,0,0
12557,,ADDISON,LAKEWOOD,WB,NS,152,,CHICAGO,In Service,Addison & Lakewood,-87.661505,41.94717,Point,0,1
12375,,111TH STREET,ALBANY,WB,NS,112,,CHICAGO,In Service,111th Street & Albany,-87.698203,41.691674,Point,0,1
5690,,IRVING PARK,OAKLEY,WB,NS,80,,CHICAGO,In Service,Irving Park & Oakley,-87.685938,41.954162,Point,0,1
5001,,PEARSON,DEWITT,WB,NS,157,,CHICAGO,In Service,Pearson & Dewitt,-87.620054,41.897683,Point,1,0
7585,,131ST STREET,ST. LAWRENCE,WB,NS,34,N34,CHICAGO,In Service,131st Street & St. Lawrence,-87.607445,41.657368,Point,0,1
838,,GRAND,NATCHEZ,WB,NT,65,,CHICAGO,In Service,Grand & Natchez,-87.787693,41.923275,Point,0,1
7337,,AVENUE O,12243 S. driveway,NB,NS,30,,CHICAGO,In Service,12243 S Avenue O,-87.539845,41.672561,Point,0,0
3745,,LAWRENCE,ST. LOUIS,EB,NS,81,N81,CHICAGO,In Service,Lawrence & St. Louis,-87.71592,41.968291,Point,0,1
3602,,OAKTON,KOSTNER,EB,NS,97,,SKOKIE,In Service,Oakton & Kostner,-87.7378,42.026199,Point,0,1
8142,,47TH STREET,ST. LOUIS,EB,NS,47,,CHICAGO,In Service,47th Street & St. Louis,-87.711419,41.807966,Point,0,1
3618,,OAKTON,DODGE,EB,NS,97,,EVANSTON,Flag,Oakton & Dodge,-87.699602,42.026497,Point,0,0
5754,,IRVING PARK,PLAINFIELD,WB,NS,80,,CHICAGO,In Service,Irving Park & Plainfield,-87.834121,41.95218,Point,0,1
6412,,26TH STREET,500' WEST OF RR CROSSING,WB,MB,60,N60,CICERO,In Service,4630 W 26th Street,-87.740635,41.844057,Point,0,1
169,,FIFTH AVENUE,KEELER,NEB,NS,7,,CHICAGO,In Service,Fifth Avenue & Keeler,-87.730102,41.8716,Point,0,1
10345,,CICERO,3400 SOUTH,SB,MB,54B,,CICERO,In Service,3400 S Cicero,-87.743795,41.831323,Point,0,0
11878,,CALIFORNIA,ROSEMONT,SB,NS,93,,CHICAGO,In Service,California & Rosemont,-87.699644,41.995839,Point,0,1
9946,,NORTHWEST HWY,MEADE,SEB,NT,68,,CHICAGO,In Service,Northwest Hwy & Meade,-87.780534,41.981877,Point,0,1
2411,,STATE,46TH STREET,SB,MT,29,,CHICAGO,In Service,State & 46th Street,-87.626203,41.811002,Point,0,1
9549,,NAGLE,ARGYLE,SB,NS,86,,CHICAGO,In Service,Nagle & Argyle,-87.788023,41.972101,Point,0,1
6577,,VINCENNES,103RD STREET,SB,NS,112,,CHICAGO,In Service,Vincennes & 103rd Street,-87.655978,41.707166,Point,0,1
1042,,SHERIDAN,FOSTER,SB,FS,151,<Null>,CHICAGO,In Service,Sheridan & Foster,-87.655069,41.976213,Point,1,1
5000,,LAKE SHORE,betw. CHESTNUT & PEARSON,SEB,MB,157,,CHICAGO,In Service,Lake Shore & Chestnut/Pearson,-87.617975,41.898075,Point,1,0
15045,,MILWAUKEE,FULLERTON,NWB,FS,56,,CHICAGO,In Service,Milwaukee & Fullerton,-87.700425,41.925023,Point,1,1
1402,,LINCOLN,DICKENS/CLEVELAND,SEB,NS,37,,CHICAGO,In Service,Lincoln & Dickens/Cleveland,-87.641602,41.920213,Point,1,1
17185,,DIVISION,LARAMIE,WB,FS,70,,CHICAGO,In Service,Division & Laramie,-87.75599,41.902318,Point,0,1
17432,,VAN BUREN,CLARK,WB,FS,36,,CHICAGO,In Service,Van Buren & Clark,-87.630975,41.876939,Point,0,1
17081,,95TH STREET,STONY ISLAND,WB,FS,100,<Null>,CHICAGO,In Service,95th Street & Stony Island,-87.585713,41.722429,Point,0,1
17045,,MONTROSE,HAZEL,WB,NS,78,,CHICAGO,In Service,Montrose & Hazel,-87.65221,41.96187,Point,0,1
8185,,WESTERN,WILSON,SB,NS,49,N49,CHICAGO,In Service,Western & Wilson,-87.688865,41.964941,Point,0,1
1401,,LINCOLN,WEBSTER/GENEVA T./LARABEE,SEB,NS,37,,CHICAGO,In Service,Lincoln & Webster,-87.644098,41.92201,Point,0,1
4475,,ARCHER,LOOMIS/FULLER,SWB,NS,62,N62,CHICAGO,In Service,Archer & Loomis/Fuller,-87.657663,41.841895,Point,0,1
2420,,STATE,GARFIELD,SB,NS,29,,CHICAGO,In Service,State & Garfield,-87.625798,41.794755,Point,0,1
4512,,ARCHER,KILBOURN,SWB,NS,62,N62,CHICAGO,In Service,Archer & Kilbourn,-87.735469,41.799925,Point,0,1
8561,,CUMBERLAND,BRYN MAWR SERVICE DRIVE,NB,NS,81W,,CHICAGO,In Service,Cumberland & Bryn Mawr,-87.836438,41.97942,Point,0,1
14093,,PAULINA,HOWARD TERMINAL,NB,TERM,201,<Null>,CHICAGO,In Service,Paulina & Howard Terminal,-87.672798,42.018226,Point,0,1
2163,,KING DRIVE,PERSHING,NB,FS,3,,CHICAGO,In Service,King Drive & Pershing,-87.616898,41.82394,Point,1,1
1181,,SHERIDAN,AINSLIE,NB,FS,151,<Null>,CHICAGO,In Service,Sheridan & Ainslie,-87.654808,41.971745,Point,0,1
8984,,PULASKI,AINSLIE,SB,NS,53,,CHICAGO,In Service,Pulaski & Ainslie,-87.728172,41.970167,Point,0,1
7939,,BELMONT,ROCKWELL,WB,NT,77,N77,CHICAGO,In Service,Belmont & Rockwell,-87.693077,41.9395,Point,0,1
4812,,FOSTER,ROCKWELL,WB,NS,92,,CHICAGO,In Service,Foster & Rockwell,-87.693978,41.975897,Point,0,1
11448,,PETERSON,WHIPPLE,EB,NT,84,,CHICAGO,In Service,Peterson & Whipple,-87.705459,41.990319,Point,0,0
11512,,CALDWELL,NAVAJO,NWB,NS,84,,CHICAGO,In Service,Caldwell & Navajo,-87.760185,41.994349,Point,0,1
11208,,LAWNDALE,28TH STREET,NB,NS,82,,CHICAGO,In Service,Lawndale & 28th Street,-87.71705,41.840592,Point,0,0
14342,,ASBURY,BRUMMEL,SB,NS,206,,EVANSTON,Flag,Asbury & Brummel,-87.690186,42.021557,Point,0,0
7240,,SOUTH CHICAGO,EAST END (south leg),SEB,NS,30,,CHICAGO,In Service,South Chicago & East End,-87.582255,41.748925,Point,0,0
9872,,HIGGINS,MOBILE,SEB,FS,88,,CHICAGO,In Service,Higgins & Mobile,-87.785231,41.97537,Point,0,0
11137,,KIMBALL,GRACE,SB,NS,82,,CHICAGO,In Service,Kimball & Grace,-87.712875,41.950302,Point,0,1
9451,,BUFFALO,91ST STREET,SB,NS,87,,CHICAGO,In Service,Buffalo & 91st Street,-87.54438,41.730271,Point,0,1
2195,,KING DRIVE,2800 SOUTH,SB,MB,3,,CHICAGO,In Service,2800 S King Drive,-87.617716,41.843364,Point,0,1
9155,,51ST STREET,ALBANY,EB,NS,51,,CHICAGO,In Service,51st Street & Albany,-87.701335,41.800778,Point,0,1
2988,,131ST STREET,LANGLEY,EB,FS,34,N34,CHICAGO,In Service,131st Street & Langley,-87.604774,41.657268,Point,0,1
3615,,OAKTON,2310 WEST,EB,MB,97,,EVANSTON,Flag,2310 W Oakton,-87.705483,42.026465,Point,0,1
6764,,18TH STREET,LAFLIN,EB,NS,18,,CHICAGO,In Service,18th Street & Laflin,-87.663874,41.857786,Point,0,1
8129,,47TH STREET,KILPATRICK,EB,NS,47,,CHICAGO,In Service,47th Street & Kilpatrick,-87.740831,41.807591,Point,0,1
10153,,69TH STREET,WOLCOTT,EB,NS,67,,CHICAGO,In Service,69th Street & Wolcott,-87.671296,41.768412,Point,0,1
2777,,79TH STREET,MICHIGAN,EB,NS,79,N79,CHICAGO,In Service,79th Street & Michigan,-87.621472,41.75092,Point,0,1
9447,,87TH STREET,BUFFALO,EB,NS,87,,CHICAGO,In Service,87th Street & Buffalo,-87.54462,41.737398,Point,0,1
7785,,PERSHING,SPAULDING,EB,NT,39,,CHICAGO,In Service,Pershing & Spaulding,-87.706883,41.822504,Point,0,1
12039,,TOUHY,ALBANY,EB,NT,96,,CHICAGO,In Service,Touhy & Albany,-87.706825,42.011853,Point,0,1
6928,,CERMAK,w. of 2500 W. RR overpass,EB,MB,21,,CHICAGO,In Service,2500 W Cermak,-87.688714,41.851953,Point,0,1
12405,,111TH STREET,HALE (west leg),EB,FS,112,,CHICAGO,In Service,111th Street & Hale,-87.670796,41.691854,Point,0,1
10999,,DIVERSEY,SPRINGFIELD,EB,NT,76,,CHICAGO,In Service,Diversey & Springfield,-87.724508,41.931742,Point,1,1
3823,,LAWRENCE,LIPPS,WB,NS,81,N81,CHICAGO,In Service,Lawrence & Lipps,-87.759228,41.967965,Point,0,1
4215,,FULTON,FRANCISCO,WB,NS,94,,CHICAGO,In Service,Fulton & Francisco,-87.69877,41.886534,Point,0,0
3816,,LAWRENCE,KENTON,WB,MT,81,N81,CHICAGO,In Service,Lawrence & Kenton,-87.742819,41.96818,Point,0,1
3539,,OAKTON,CRAWFORD,WB,NS,97,,SKOKIE,In Service,Oakton & Crawford,-87.728019,42.026291,Point,0,0
9456,,87TH STREET,ESCANABA (east leg),WB,NS,87,,CHICAGO,In Service,87th Street & Escanaba,-87.55366,41.737418,Point,0,1
13090,,59TH STREET,KARLOV,WB,NS,59,,CHICAGO,In Service,59th Street & Karlov,-87.725317,41.785964,Point,0,1
14354,,OAKTON,DEWEY (west leg),WB,NS,206,,EVANSTON,Flag,Oakton & Dewey,-87.696987,42.026696,Point,0,0
10608,,GARFIELD,HOYNE,WB,FS,55,N55,CHICAGO,In Service,Garfield & Hoyne,-87.676888,41.793955,Point,0,0
15436,,36TH PLACE,ALBANY,WB,NS,35,,CHICAGO,In Service,36th Place & Albany,-87.701953,41.827274,Point,0,0
12121,,PULASKI,104TH STREET,WB,TERM,103,,CHICAGO,In Service,Pulaski & 104th Street Terminal,-87.720625,41.704159,Point,0,1
13054,,59TH STREET,STEWART,WB,MT,59,,CHICAGO,In Service,59th Street & Stewart,-87.635742,41.787243,Point,0,0
9312,,BELMONT,OAKLEY,WB,NS,77,N77,CHICAGO,In Service,Belmont & Oakley,-87.68552,41.939545,Point,0,0
364,,ROOSEVELT,SPRINGFIELD,WB,NS,12,,CHICAGO,In Service,Roosevelt & Springfield,-87.722659,41.866285,Point,0,1
11875,,CALIFORNIA,ALBION,SB,NS,93,,CHICAGO,In Service,California & Albion,-87.6998,42.001282,Point,0,1
15396,,CICERO,ALTGELD (south leg),SB,FS,54,,CHICAGO,In Service,Cicero & Altgeld,-87.746499,41.925828,Point,0,1
14110,,JEFFERSON PARK,BLUE LINE STATION/NORTH B,SWB,TERM,68,,CHICAGO,Temp out,Jefferson Park Transit Center,-87.761638,41.969718,Point,0,1
